text,FE.ADEME.ID,FE.VAL,FE.Incertitude
enslaying is a method of preserving food by fermenting it with bacteria that,28781,0.142,1.0
ensilage prairie permanente biologique systeme n est pas un produit il s agit d un concept ou d une methode de production qui ne correspond pas a l industrie alimentaire standardisee reponse,28493,0.172,1.0
mais un grand cru la reponse est correcte elle transmet l idee que le produit est entier mais cru ce qui signifie qu il a ete cultive ou gere avec soin et respect,33570,0.626,1.0
mais fourrage est un mot anglais qui signifie travailler a fond ou pouvoir travailler dur c est un terme couramment utilise dans le domaine des affaires et des industries agricoles il,22790,294.0,0.3
mais grain est un mot anglais qui se traduit litteralement par mais grain en francais c est un mot utilise pour exprimer une sensation d humidite ou de grele dans l espace,22791,294.0,0.3
le grain biologique est un modele type de grain situe dans le centre reponse en anglais the biograin is located in the center explication bio signifie biological ce qui fait reference au,28623,0.18,1.0
la grain biologique est un terme utilise pour designer le grain qui a ete cultive avec des plantes naturelles c est un type d aliment alimentaire qui peut etre utilise comme source de nourriture ou de,42405,0.256,1.0
la bio systeme grain biologique la bio systeme grain biologique est un systeme d aliments qui utilise le grain biologique comme source de nourriture explication cette reponse traduit la description donnee,28624,0.191,1.0
la biologie agricole biologique la biologie agricole biologique est un systeme numerise qui aborde les aspects biologiques des cultures agricoles c est un domaine scientifique qui explore les,44152,0.752,1.0
mais grain conventionnel est un terme de reference a un type de grain specifique il n a pas d importance dans le contexte general la phrase peut etre traduite comme mais grain conventionnel par ma,42149,0.387,1.0
le grain conventionnel d humidite aliment utilise pour les animaux moyennes nationales explication ce terme est utilise dans le contexte des conditions d alimentation pour les animaux specifiquement pour les animaux,28386,0.253,1.0
la consommation excessive de grain conventionnel peut entrainer une desequilibre dans le regime alimentaire animal favorisant ainsi l hydratation reponse optimisee le grain conventionnel peut etre de,28381,0.258,1.0
les graines conventionnelles sont souvent sechees a partir des varietes qui ont des fructifications latentes reponse en francais les graines conventionnelles sont generalement sechees par les varietes,28380,0.245,1.0
les graines,28379,0.258,1.0
la culture biologique est associee a des grains reponse correcte la culture biologique est associee a des grains explication la phrase mais grain de l association de cultures biologique,28622,0.209,1.0
les graines sont de,42150,0.376,1.0
la maison est concue avec des materiaux naturels comme le bois la paille la pierre et la terre pour creer un environnement durable et ecologique reponse optimale la maison est concue,24380,144.0,0.3
maisons individuelles mi est une phrase courte et claire qui indique que les pieces sont simples et individuelles elle n a pas d ambiguite car elle ne contient qu un mot et ne contient pas,24300,425.0,0.5
mandarine pulpe est un fruit rouge ou jaune qui peut etre utilise comme alcool elle est souvent utilisee dans les desserts et les boissons chaudes elle a egalement des proprietes anti inflammatoires et antioxy,40471,0.425,1.0
mangue conventionnelle congelee avec un liquide liquide pour biogeothermie et recyclage reponse mangue conventionnelle congelee avec un liquide liquide pour biogeothermie,28425,0.122,1.0
mangez des mangues importees par avion qui sont pulpes reponse correcte mangez des mangues importees par avion qui sont pulpes est une reponse correcte a cette description explication,40472,10.7,1.0
mangez des mangues qui ont ete importees par avion et qui sont deja cuites explication les mangues sont generalement vendues dans les magasins a l aide d engrais pour les fruits,33054,14.9,1.0
mangeaux importes par bateau pulpe crue reponse correcte mangeaux importes par bateau pulpe crue est une phrase courte et claire qui indique que les mangues sont importees,33055,0.655,1.0
le manioc racine cree un delicieux melange de saveurs reponse correcte le manioc racine cree un delicieux melange de saveurs la reponse correcte est,33936,0.928,1.0
la manioc racine cuite est un aliment frais et riche en fibres et en vitamines elle peut etre utilisee comme ingredient dans divers plats et desserts reponse optimale la manioc racine,33937,1.42,1.0
un manteau de qualite moyenne souvent utilise pour les occasions d entretien ou,27052,85.8,0.6
maquereau frais frais,41692,8.51,1.0
maquereau naturel avec un gout legerement apaisant explication le maquereau est souvent utilise pour sa texture dou,33972,4.87,1.0
maquereau cru est un type de pois chiches qui a ete cultive pour sa couleur rouge intense il est souvent utilise comme ingredient dans les plats de cuisine c est un aliment riche en vitamine a et,33777,2.27,1.0
le maquereau est grille avec du vin noir reponse,41694,8.51,1.0
le maquereau frit avec du moutarde sur le filet la reponse est correcte elle conserve l original,41695,8.51,1.0
le maquereau filet avec de la sauce moutarde et une omelette epuisee reponse le maquereau filet avec de la sauce moutarde et une omelette epu,33969,3.62,1.0
le maquereau frit avec du tomate frais reponse la salade aux legumes frais reponse les legumes grilles au four reponse le pain a la vi,41696,8.51,1.0
le maquereau filet avec sa sauce tomate et eau est prepare est correct c,33968,3.62,1.0
maquereau frit est un type de pain grille ou grillee qui a ete prepare avec des ufs et des fromages il peut etre servi au four ou a l exterieur la texture du maquereau,33857,2.77,1.0
maquereau ne fume pas il est un type de pois chiche ou de legumes qui n a pas d air ni de fumee c est un aliment tres simple et facile a manger il peut etre,33873,2.16,1.0
maquereau marine est un type de poissons marins qui sont souvent utilises pour le maquillage ils sont generalement des poissons de couleur verte ou jaune avec des ailes vertes ils peuvent etre tres fins,33977,2.27,1.0
le maquereau est grille et fait cuire dans le four,33856,2.73,1.0
maquereau atlantique biologique systeme laitier de plaine mais enseil a cette description semble etre un nom ou un code d un produit specifique pourriez vous fournir plus de details sur ce,28571,0.537,1.0
maquereau atlantique est un type de maquillage qui utilise des pigments pour creer une couleur unique il peut etre utilise pour les visages les mains les joues ou les epaules ce type de ma,42154,0.529,1.0
le maquereau atlantique scomber scombrus est un animal marin sauvage qui se trouve dans le nord de l atlantique il est egalement appele pelagique reponse optimale,43926,0.577,1.0
maquereau de qualite superieure souvent utilise pour les occasions speciales comme le mariage ou l anniversaire il est egalement apprecie pour sa texture douce et son gout sucre la variete de sa couleur var,41691,2.25,1.0
marjolaine sechee est un nom de femme elle est connue pour son caractere reserve et sa maniere de parler elle a des caracteres specifiques comme le fait qu elle ne parle pas beaucoup et que ses,39645,1.55,1.0
marmelade d orange est un type de marmelade qui a ete concu pour etre facile a manger et a preparer elle peut etre utilisee dans diverses recettes comme des tartes des salades ou,32860,1.31,1.0
maroilles sont des plantes herbacees qui peuvent etre utilisees pour le sucre elles sont generalement cultivees dans les forets et ont un aspect naturel et doux les maroilles sont souvent associ,32957,5.49,1.0
maroilles sans precision sont des produits qui ne sont pas precis ou precises ils peuvent etre utilises pour creer des marques mais aussi pour produire des produits a un niveau de qualite insuffisant cela peut entra,40823,5.47,1.0
maroilles sont des plantes herbacees cultivees pour le but de leur exploitation agricole elles sont souvent utilisees comme legumes ou fruits dans divers repas culinaires les maroilles peuvent etre aromatisees,40821,5.48,1.0
maroilles sont des produits alimentaires qui sont generalement utilises pour preparer des boissons chaudes ou fraiches ils peuvent etre fabriques a partir de l huile de coco du lait de ch,40822,5.37,1.0
marsala est un vin blanc provenant du maroc il est connu pour sa couleur rouge intense et son gout sucre il est souvent utilise comme vin de table ou dans des cocktails marsala est egalement connu pour ses propriet,32576,1.13,1.0
matelas mousse sont des matelas a base de mousse qui peuvent etre utilises pour creer des couches ou des couvertures ils sont generalement concus pour etre facilement transportables et disposes sur les tables,26969,284.0,0.25
matelas reserves ce matelas est concu pour offrir un confort solide et confortable a vos clients il offre egalement des materiaux durables et des couleurs variees pour repondre aux besoins specifiques de,26971,232.0,0.25
la matiere grasse qui contient des plantes et l huile de lait est,33472,5.33,1.0
lait liquide est un produit chimique qui contient des molecules minerales comme le calcium et l orgeine il peut etre utilise pour la preparation de sucre ou de produits alimentaires lait liquide,40935,4.52,1.0
lait liquide legerement grasse avec des saveurs douces la reponse est correcte elle conserve les caracteristiques,45596,4.55,1.0
la matiere grasse est composee d une variete de plantes et de produits alimentaires notamment de lait et de legumes elle peut etre utilisee dans divers types de preparations alimentaires ou de soins de peau,45598,3.93,1.0
la matiere grasse est composee d une variete de plantes et de produits alimentaires tels que lait et viande qui sont utilisees pour creer un melange culinaire c est une source riche en vit,40939,2.8,1.0
